"Series";"Time";"Value"
"ipl-web018.rd5.prod: usage";"2021-04-20T00:00:00+00:00";11.676926495852499
"ipl-web018.rd5.prod: usage";"2021-04-20T00:01:00+00:00";12.309977716115128
"ipl-web018.rd5.prod: usage";"2021-04-20T00:02:00+00:00";12.315834776490107
"ipl-web018.rd5.prod: usage";"2021-04-20T00:03:00+00:00";12.459024830583473
"ipl-web018.rd5.prod: usage";"2021-04-20T00:04:00+00:00";12.506304711062029
"ipl-web018.rd5.prod: usage";"2021-04-20T00:05:00+00:00";12.337546958340496
"ipl-web018.rd5.prod: usage";"2021-04-20T00:06:00+00:00";12.437353013608444
"ipl-web018.rd5.prod: usage";"2021-04-20T00:07:00+00:00";12.379530589203014
"ipl-web018.rd5.prod: usage";"2021-04-20T00:08:00+00:00";12.534350861551644
"ipl-web018.rd5.prod: usage";"2021-04-20T00:09:00+00:00";12.362474977924109
"ipl-web018.rd5.prod: usage";"2021-04-20T00:10:00+00:00";12.590014573396218
"ipl-web018.rd5.prod: usage";"2021-04-20T00:11:00+00:00";12.624276254868121
"ipl-web018.rd5.prod: usage";"2021-04-20T00:12:00+00:00";12.562031579108265
"ipl-web018.rd5.prod: usage";"2021-04-20T00:13:00+00:00";12.66585428127648
"ipl-web018.rd5.prod: usage";"2021-04-20T00:14:00+00:00";12.573987297194378
"ipl-web018.rd5.prod: usage";"2021-04-20T00:15:00+00:00";12.58000346493283
"ipl-web018.rd5.prod: usage";"2021-04-20T00:16:00+00:00";12.543175593819484
"ipl-web018.rd5.prod: usage";"2021-04-20T00:17:00+00:00";12.397364988294626
"ipl-web018.rd5.prod: usage";"2021-04-20T00:18:00+00:00";12.769977424880011
"ipl-web018.rd5.prod: usage";"2021-04-20T00:19:00+00:00";12.479405537387223
"ipl-web018.rd5.prod: usage";"2021-04-20T00:20:00+00:00";12.931017427819341
"ipl-web018.rd5.prod: usage";"2021-04-20T00:21:00+00:00";13.02333139778446
"ipl-web018.rd5.prod: usage";"2021-04-20T00:22:00+00:00";12.839217821731012
"ipl-web018.rd5.prod: usage";"2021-04-20T00:23:00+00:00";12.810608990354254
"ipl-web018.rd5.prod: usage";"2021-04-20T00:24:00+00:00";12.797511635561222
"ipl-web018.rd5.prod: usage";"2021-04-20T00:25:00+00:00";13.065873058922136
"ipl-web018.rd5.prod: usage";"2021-04-20T00:26:00+00:00";12.945921838915481
"ipl-web018.rd5.prod: usage";"2021-04-20T00:27:00+00:00";13.244385558558108
"ipl-web018.rd5.prod: usage";"2021-04-20T00:28:00+00:00";12.931160403586318
"ipl-web018.rd5.prod: usage";"2021-04-20T00:29:00+00:00";13.094781313751227
"ipl-web018.rd5.prod: usage";"2021-04-20T00:30:00+00:00";13.673882856298107
"ipl-web018.rd5.prod: usage";"2021-04-20T00:31:00+00:00";13.601464315929789
"ipl-web018.rd5.prod: usage";"2021-04-20T00:32:00+00:00";13.273905659297839
"ipl-web018.rd5.prod: usage";"2021-04-20T00:33:00+00:00";13.74651166330861
"ipl-web018.rd5.prod: usage";"2021-04-20T00:34:00+00:00";13.31742997046372
"ipl-web018.rd5.prod: usage";"2021-04-20T00:35:00+00:00";13.407245549676247
"ipl-web018.rd5.prod: usage";"2021-04-20T00:36:00+00:00";13.86609860294135
"ipl-web018.rd5.prod: usage";"2021-04-20T00:37:00+00:00";13.627154170160864
"ipl-web018.rd5.prod: usage";"2021-04-20T00:38:00+00:00";13.583841151745261
"ipl-web018.rd5.prod: usage";"2021-04-20T00:39:00+00:00";13.640208906448734
"ipl-web018.rd5.prod: usage";"2021-04-20T00:40:00+00:00";13.467929354843534
