"Series";"Time";"Value"
"ipl-web018.rd5.prod: usage";"2021-08-16T00:00:00+00:00";10.847459526334546
"ipl-web018.rd5.prod: usage";"2021-08-16T00:01:00+00:00";10.9107677160939
"ipl-web018.rd5.prod: usage";"2021-08-16T00:02:00+00:00";11.144125295384782
"ipl-web018.rd5.prod: usage";"2021-08-16T00:03:00+00:00";10.359908938099949
"ipl-web018.rd5.prod: usage";"2021-08-16T00:04:00+00:00";10.867274875367627
"ipl-web018.rd5.prod: usage";"2021-08-16T00:05:00+00:00";10.746926472228765
"ipl-web018.rd5.prod: usage";"2021-08-16T00:06:00+00:00";10.738070349704813
"ipl-web018.rd5.prod: usage";"2021-08-16T00:07:00+00:00";10.948418393005255
"ipl-web018.rd5.prod: usage";"2021-08-16T00:08:00+00:00";10.537702460071458
"ipl-web018.rd5.prod: usage";"2021-08-16T00:09:00+00:00";10.330481617859036
"ipl-web018.rd5.prod: usage";"2021-08-16T00:10:00+00:00";10.514418652972836
"ipl-web018.rd5.prod: usage";"2021-08-16T00:11:00+00:00";10.913381967527755
"ipl-web018.rd5.prod: usage";"2021-08-16T00:12:00+00:00";10.392309983657043
"ipl-web018.rd5.prod: usage";"2021-08-16T00:13:00+00:00";10.53815131140712
"ipl-web018.rd5.prod: usage";"2021-08-16T00:14:00+00:00";10.26565610749023
"ipl-web018.rd5.prod: usage";"2021-08-16T00:15:00+00:00";10.943059276205759
"ipl-web018.rd5.prod: usage";"2021-08-16T00:16:00+00:00";10.790532133231196
"ipl-web018.rd5.prod: usage";"2021-08-16T00:17:00+00:00";10.692244167136153
"ipl-web018.rd5.prod: usage";"2021-08-16T00:18:00+00:00";10.56186803760285
"ipl-web018.rd5.prod: usage";"2021-08-16T00:19:00+00:00";10.759913454680543
"ipl-web018.rd5.prod: usage";"2021-08-16T00:20:00+00:00";10.69652169603188
"ipl-web018.rd5.prod: usage";"2021-08-16T00:21:00+00:00";11.170824498712221
"ipl-web018.rd5.prod: usage";"2021-08-16T00:22:00+00:00";10.744438601565179
"ipl-web018.rd5.prod: usage";"2021-08-16T00:23:00+00:00";10.682884380620663
"ipl-web018.rd5.prod: usage";"2021-08-16T00:24:00+00:00";10.946161258858623
"ipl-web018.rd5.prod: usage";"2021-08-16T00:25:00+00:00";11.371248355825358
"ipl-web018.rd5.prod: usage";"2021-08-16T00:26:00+00:00";11.022471057564161
"ipl-web018.rd5.prod: usage";"2021-08-16T00:27:00+00:00";11.014244699883207
"ipl-web018.rd5.prod: usage";"2021-08-16T00:28:00+00:00";11.249540815773216
"ipl-web018.rd5.prod: usage";"2021-08-16T00:29:00+00:00";10.798656955207676
"ipl-web018.rd5.prod: usage";"2021-08-16T00:30:00+00:00";11.526121555457422
"ipl-web018.rd5.prod: usage";"2021-08-16T00:31:00+00:00";11.2749065020041
"ipl-web018.rd5.prod: usage";"2021-08-16T00:32:00+00:00";10.913488795836628
"ipl-web018.rd5.prod: usage";"2021-08-16T00:33:00+00:00";11.184827968877002
"ipl-web018.rd5.prod: usage";"2021-08-16T00:34:00+00:00";11.26324245324399
"ipl-web018.rd5.prod: usage";"2021-08-16T00:35:00+00:00";11.42915036331975
"ipl-web018.rd5.prod: usage";"2021-08-16T00:36:00+00:00";11.135362292826969
"ipl-web018.rd5.prod: usage";"2021-08-16T00:37:00+00:00";11.269122386913821
"ipl-web018.rd5.prod: usage";"2021-08-16T00:38:00+00:00";10.979405965528798
"ipl-web018.rd5.prod: usage";"2021-08-16T00:39:00+00:00";11.108780146475908
"ipl-web018.rd5.prod: usage";"2021-08-16T00:40:00+00:00";11.22170412939549
"ipl-web018.rd5.prod: usage";"2021-08-16T00:41:00+00:00";11.485082079346697
"ipl-web018.rd5.prod: usage";"2021-08-16T00:42:00+00:00";11.22094679260546
"ipl-web018.rd5.prod: usage";"2021-08-16T00:43:00+00:00";11.351617749990552
"ipl-web018.rd5.prod: usage";"2021-08-16T00:44:00+00:00";11.5386097980861
