"Series";"Time";"Value"
"ipl-web018.rd5.prod: usage";"2021-05-05T00:00:00+00:00";10.476208946616246
"ipl-web018.rd5.prod: usage";"2021-05-05T00:01:00+00:00";10.464463145451381
"ipl-web018.rd5.prod: usage";"2021-05-05T00:02:00+00:00";10.50150011268552
"ipl-web018.rd5.prod: usage";"2021-05-05T00:03:00+00:00";10.44036966200606
"ipl-web018.rd5.prod: usage";"2021-05-05T00:04:00+00:00";10.51218806219268
"ipl-web018.rd5.prod: usage";"2021-05-05T00:05:00+00:00";10.506527947863233
"ipl-web018.rd5.prod: usage";"2021-05-05T00:06:00+00:00";10.525861098848882
"ipl-web018.rd5.prod: usage";"2021-05-05T00:07:00+00:00";10.566345203381404
"ipl-web018.rd5.prod: usage";"2021-05-05T00:08:00+00:00";10.510230428665203
"ipl-web018.rd5.prod: usage";"2021-05-05T00:09:00+00:00";10.45596385454637
"ipl-web018.rd5.prod: usage";"2021-05-05T00:10:00+00:00";10.482434464417913
"ipl-web018.rd5.prod: usage";"2021-05-05T00:11:00+00:00";10.47834288875334
"ipl-web018.rd5.prod: usage";"2021-05-05T00:12:00+00:00";10.509956846339934
"ipl-web018.rd5.prod: usage";"2021-05-05T00:13:00+00:00";10.496837053941498
"ipl-web018.rd5.prod: usage";"2021-05-05T00:14:00+00:00";10.613328408040864
"ipl-web018.rd5.prod: usage";"2021-05-05T00:15:00+00:00";10.644984922878054
"ipl-web018.rd5.prod: usage";"2021-05-05T00:16:00+00:00";10.500077484594124
"ipl-web018.rd5.prod: usage";"2021-05-05T00:17:00+00:00";10.538865378709982
"ipl-web018.rd5.prod: usage";"2021-05-05T00:18:00+00:00";10.512984490739573
"ipl-web018.rd5.prod: usage";"2021-05-05T00:19:00+00:00";10.56921477799311
"ipl-web018.rd5.prod: usage";"2021-05-05T00:20:00+00:00";10.556119304023587
"ipl-web018.rd5.prod: usage";"2021-05-05T00:21:00+00:00";10.497080238230625
