"Series";"Time";"Value"
"ipl-jenkins.rd5.prod: usage";"2022-01-03T00:00:00+00:00";0.6377731510677904
"ipl-jenkins.rd5.prod: usage";"2022-01-03T00:01:00+00:00";0.24543882424575258
"ipl-jenkins.rd5.prod: usage";"2022-01-03T00:02:00+00:00";0.20005917479333846
"ipl-jenkins.rd5.prod: usage";"2022-01-03T00:03:00+00:00";0.2575633668064654
"ipl-jenkins.rd5.prod: usage";"2022-01-03T00:04:00+00:00";0.33382759303107434
"ipl-jenkins.rd5.prod: usage";"2022-01-03T00:05:00+00:00";0.2425712563239557
"ipl-jenkins.rd5.prod: usage";"2022-01-03T00:06:00+00:00";0.33042900239196626
"ipl-jenkins.rd5.prod: usage";"2022-01-03T00:07:00+00:00";0.3663157914584332
"ipl-jenkins.rd5.prod: usage";"2022-01-03T00:08:00+00:00";0.29509747519550444
"ipl-jenkins.rd5.prod: usage";"2022-01-03T00:09:00+00:00";0.1374662608942998
"ipl-jenkins.rd5.prod: usage";"2022-01-03T00:10:00+00:00";0.35008333012703474
"ipl-jenkins.rd5.prod: usage";"2022-01-03T00:11:00+00:00";0.3384373706042112
"ipl-jenkins.rd5.prod: usage";"2022-01-03T00:12:00+00:00";0.22039501482598212
"ipl-jenkins.rd5.prod: usage";"2022-01-03T00:13:00+00:00";0.3097468932284073
"ipl-jenkins.rd5.prod: usage";"2022-01-03T00:14:00+00:00";0.3112074725961804
"ipl-jenkins.rd5.prod: usage";"2022-01-03T00:15:00+00:00";0.11030086848886356
"ipl-jenkins.rd5.prod: usage";"2022-01-03T00:16:00+00:00";0.31613413030972026
"ipl-jenkins.rd5.prod: usage";"2022-01-03T00:17:00+00:00";0.2771282586651722
"ipl-jenkins.rd5.prod: usage";"2022-01-03T00:18:00+00:00";0.29438977331008687
"ipl-jenkins.rd5.prod: usage";"2022-01-03T00:19:00+00:00";0.21538812520847728
"ipl-jenkins.rd5.prod: usage";"2022-01-03T00:20:00+00:00";0.36248109616954594
"ipl-jenkins.rd5.prod: usage";"2022-01-03T00:21:00+00:00";0.2972069605350498
"ipl-jenkins.rd5.prod: usage";"2022-01-03T00:22:00+00:00";0.21602029859177208
"ipl-jenkins.rd5.prod: usage";"2022-01-03T00:23:00+00:00";0.3227090960529182
"ipl-jenkins.rd5.prod: usage";"2022-01-03T00:24:00+00:00";0.2574408923901643
"ipl-jenkins.rd5.prod: usage";"2022-01-03T00:25:00+00:00";0.30353633869682994
"ipl-jenkins.rd5.prod: usage";"2022-01-03T00:26:00+00:00";0.26129056559521757
"ipl-jenkins.rd5.prod: usage";"2022-01-03T00:27:00+00:00";0.2624043232698483
"ipl-jenkins.rd5.prod: usage";"2022-01-03T00:28:00+00:00";0.30183180847195956
"ipl-jenkins.rd5.prod: usage";"2022-01-03T00:29:00+00:00";0.24086926937077635
