"Series";"Time";"Value"
"ipl-web018.rd5.prod: usage";"2021-09-08T00:00:00+00:00";3.0812551091370466
"ipl-web018.rd5.prod: usage";"2021-09-08T00:01:00+00:00";6.7866522572524985
"ipl-web018.rd5.prod: usage";"2021-09-08T00:02:00+00:00";8.012822402748682
"ipl-web018.rd5.prod: usage";"2021-09-08T00:03:00+00:00";8.416561339782987
"ipl-web018.rd5.prod: usage";"2021-09-08T00:04:00+00:00";8.794026573683894
"ipl-web018.rd5.prod: usage";"2021-09-08T00:05:00+00:00";8.735956296776536
"ipl-web018.rd5.prod: usage";"2021-09-08T00:06:00+00:00";8.627617135086624
"ipl-web018.rd5.prod: usage";"2021-09-08T00:07:00+00:00";8.956289455848548
"ipl-web018.rd5.prod: usage";"2021-09-08T00:08:00+00:00";8.737573773163433
"ipl-web018.rd5.prod: usage";"2021-09-08T00:09:00+00:00";8.378054801043291
"ipl-web018.rd5.prod: usage";"2021-09-08T00:10:00+00:00";8.519024930827953
"ipl-web018.rd5.prod: usage";"2021-09-08T00:11:00+00:00";8.944764564437307
"ipl-web018.rd5.prod: usage";"2021-09-08T00:12:00+00:00";8.755170370493218
"ipl-web018.rd5.prod: usage";"2021-09-08T00:13:00+00:00";8.79306477104626
"ipl-web018.rd5.prod: usage";"2021-09-08T00:14:00+00:00";8.84545979396502
"ipl-web018.rd5.prod: usage";"2021-09-08T00:15:00+00:00";8.627481940640365
"ipl-web018.rd5.prod: usage";"2021-09-08T00:16:00+00:00";9.038276538312289
"ipl-web018.rd5.prod: usage";"2021-09-08T00:17:00+00:00";8.537859004720389
"ipl-web018.rd5.prod: usage";"2021-09-08T00:18:00+00:00";8.706906209309437
"ipl-web018.rd5.prod: usage";"2021-09-08T00:19:00+00:00";8.955165438493424
"ipl-web018.rd5.prod: usage";"2021-09-08T00:20:00+00:00";9.244801901092245
"ipl-web018.rd5.prod: usage";"2021-09-08T00:21:00+00:00";9.200603951721831
"ipl-web018.rd5.prod: usage";"2021-09-08T00:22:00+00:00";9.045046823475133
"ipl-web018.rd5.prod: usage";"2021-09-08T00:23:00+00:00";8.918170973080151
"ipl-web018.rd5.prod: usage";"2021-09-08T00:24:00+00:00";8.866354663871007
"ipl-web018.rd5.prod: usage";"2021-09-08T00:25:00+00:00";8.94734367384953
"ipl-web018.rd5.prod: usage";"2021-09-08T00:26:00+00:00";8.789813278050204
"ipl-web018.rd5.prod: usage";"2021-09-08T00:27:00+00:00";8.740507953154463
"ipl-web018.rd5.prod: usage";"2021-09-08T00:28:00+00:00";9.012939774743927
"ipl-web018.rd5.prod: usage";"2021-09-08T00:29:00+00:00";8.95082990097221
"ipl-web018.rd5.prod: usage";"2021-09-08T00:30:00+00:00";9.063723169360003
"ipl-web018.rd5.prod: usage";"2021-09-08T00:31:00+00:00";8.982779290031488
"ipl-web018.rd5.prod: usage";"2021-09-08T00:32:00+00:00";9.305528107120878
"ipl-web018.rd5.prod: usage";"2021-09-08T00:33:00+00:00";8.963300964534653
"ipl-web018.rd5.prod: usage";"2021-09-08T00:34:00+00:00";8.910011421378215
"ipl-web018.rd5.prod: usage";"2021-09-08T00:35:00+00:00";9.013562879475927
"ipl-web018.rd5.prod: usage";"2021-09-08T00:36:00+00:00";8.979108024394236
"ipl-web018.rd5.prod: usage";"2021-09-08T00:37:00+00:00";9.035675420096638
"ipl-web018.rd5.prod: usage";"2021-09-08T00:38:00+00:00";9.486484742349887
"ipl-web018.rd5.prod: usage";"2021-09-08T00:39:00+00:00";9.058450569735044
"ipl-web018.rd5.prod: usage";"2021-09-08T00:40:00+00:00";9.332393567978258
"ipl-web018.rd5.prod: usage";"2021-09-08T00:41:00+00:00";9.560276680380781
"ipl-web018.rd5.prod: usage";"2021-09-08T00:42:00+00:00";8.841326035302345
"ipl-web018.rd5.prod: usage";"2021-09-08T00:43:00+00:00";9.50389675640082
"ipl-web018.rd5.prod: usage";"2021-09-08T00:44:00+00:00";8.869826727645219
"ipl-web018.rd5.prod: usage";"2021-09-08T00:45:00+00:00";9.663299504037937
"ipl-web018.rd5.prod: usage";"2021-09-08T00:46:00+00:00";9.564195205639692
"ipl-web018.rd5.prod: usage";"2021-09-08T00:47:00+00:00";9.425369520026067
"ipl-web018.rd5.prod: usage";"2021-09-08T00:48:00+00:00";9.319620255744226
"ipl-web018.rd5.prod: usage";"2021-09-08T00:49:00+00:00";9.456143128182617
"ipl-web018.rd5.prod: usage";"2021-09-08T00:50:00+00:00";9.421141848911304
"ipl-web018.rd5.prod: usage";"2021-09-08T00:51:00+00:00";9.008394372833862
"ipl-web018.rd5.prod: usage";"2021-09-08T00:52:00+00:00";9.095511078416123
"ipl-web018.rd5.prod: usage";"2021-09-08T00:53:00+00:00";9.531893149683427
"ipl-web018.rd5.prod: usage";"2021-09-08T00:54:00+00:00";9.597030148347017
"ipl-web018.rd5.prod: usage";"2021-09-08T00:55:00+00:00";9.767571215707491
"ipl-web018.rd5.prod: usage";"2021-09-08T00:56:00+00:00";9.841630577278082
"ipl-web018.rd5.prod: usage";"2021-09-08T00:57:00+00:00";9.684029232411774
"ipl-web018.rd5.prod: usage";"2021-09-08T00:58:00+00:00";9.779646676890565
"ipl-web018.rd5.prod: usage";"2021-09-08T00:59:00+00:00";10.152439021967297
"ipl-web018.rd5.prod: usage";"2021-09-08T01:00:00+00:00";10.383485660397199
"ipl-web018.rd5.prod: usage";"2021-09-08T01:01:00+00:00";9.801980205045936
"ipl-web018.rd5.prod: usage";"2021-09-08T01:02:00+00:00";9.981296995705222
"ipl-web018.rd5.prod: usage";"2021-09-08T01:03:00+00:00";10.211141632725884
"ipl-web018.rd5.prod: usage";"2021-09-08T01:04:00+00:00";10.195564038838825
"ipl-web018.rd5.prod: usage";"2021-09-08T01:05:00+00:00";10.21274341022847
"ipl-web018.rd5.prod: usage";"2021-09-08T01:06:00+00:00";10.133331466061804
"ipl-web018.rd5.prod: usage";"2021-09-08T01:07:00+00:00";10.509218389790988
"ipl-web018.rd5.prod: usage";"2021-09-08T01:08:00+00:00";10.421645572335478
"ipl-web018.rd5.prod: usage";"2021-09-08T01:09:00+00:00";10.6551703856791
"ipl-web018.rd5.prod: usage";"2021-09-08T01:10:00+00:00";10.365211709685326
"ipl-web018.rd5.prod: usage";"2021-09-08T01:11:00+00:00";10.811177213373568
"ipl-web018.rd5.prod: usage";"2021-09-08T01:12:00+00:00";10.32425329175193
"ipl-web018.rd5.prod: usage";"2021-09-08T01:13:00+00:00";10.667040017974358
"ipl-web018.rd5.prod: usage";"2021-09-08T01:14:00+00:00";10.602859297494362
"ipl-web018.rd5.prod: usage";"2021-09-08T01:15:00+00:00";13.257330051093135
"ipl-web018.rd5.prod: usage";"2021-09-08T01:16:00+00:00";10.690779637205964
"ipl-web018.rd5.prod: usage";"2021-09-08T01:17:00+00:00";10.779653481269392
"ipl-web018.rd5.prod: usage";"2021-09-08T01:18:00+00:00";10.836640320674832
"ipl-web018.rd5.prod: usage";"2021-09-08T01:19:00+00:00";10.217562734852706
"ipl-web018.rd5.prod: usage";"2021-09-08T01:20:00+00:00";10.796847941649304
"ipl-web018.rd5.prod: usage";"2021-09-08T01:21:00+00:00";10.732657922908189
"ipl-web018.rd5.prod: usage";"2021-09-08T01:22:00+00:00";10.75028367010205
"ipl-web018.rd5.prod: usage";"2021-09-08T01:23:00+00:00";10.698082328060451
"ipl-web018.rd5.prod: usage";"2021-09-08T01:24:00+00:00";10.818859913767326
"ipl-web018.rd5.prod: usage";"2021-09-08T01:25:00+00:00";10.503752250930987
"ipl-web018.rd5.prod: usage";"2021-09-08T01:26:00+00:00";11.297225179058202
"ipl-web018.rd5.prod: usage";"2021-09-08T01:27:00+00:00";10.822618580980489
"ipl-web018.rd5.prod: usage";"2021-09-08T01:28:00+00:00";10.886093560278411
"ipl-web018.rd5.prod: usage";"2021-09-08T01:29:00+00:00";11.043994093973737
"ipl-web018.rd5.prod: usage";"2021-09-08T01:30:00+00:00";11.089745590921439
"ipl-web018.rd5.prod: usage";"2021-09-08T01:31:00+00:00";11.030492409851675
"ipl-web018.rd5.prod: usage";"2021-09-08T01:32:00+00:00";10.97908611482923
"ipl-web018.rd5.prod: usage";"2021-09-08T01:33:00+00:00";11.0098778152215
"ipl-web018.rd5.prod: usage";"2021-09-08T01:34:00+00:00";10.881089478685837
"ipl-web018.rd5.prod: usage";"2021-09-08T01:35:00+00:00";11.018619701252959
"ipl-web018.rd5.prod: usage";"2021-09-08T01:36:00+00:00";10.873128354775716
"ipl-web018.rd5.prod: usage";"2021-09-08T01:37:00+00:00";10.824518761123059
"ipl-web018.rd5.prod: usage";"2021-09-08T01:38:00+00:00";10.653890177239973
"ipl-web018.rd5.prod: usage";"2021-09-08T01:39:00+00:00";10.768690841923188
"ipl-web018.rd5.prod: usage";"2021-09-08T01:40:00+00:00";10.335238570105417
"ipl-web018.rd5.prod: usage";"2021-09-08T01:41:00+00:00";10.693118666552493
"ipl-web018.rd5.prod: usage";"2021-09-08T01:42:00+00:00";10.798603557700929
"ipl-web018.rd5.prod: usage";"2021-09-08T01:43:00+00:00";10.57010486523221
"ipl-web018.rd5.prod: usage";"2021-09-08T01:44:00+00:00";10.849782757676977
"ipl-web018.rd5.prod: usage";"2021-09-08T01:45:00+00:00";10.870488600671365
"ipl-web018.rd5.prod: usage";"2021-09-08T01:46:00+00:00";11.23485219980762
"ipl-web018.rd5.prod: usage";"2021-09-08T01:47:00+00:00";10.540650272282676
"ipl-web018.rd5.prod: usage";"2021-09-08T01:48:00+00:00";10.385637226080291
"ipl-web018.rd5.prod: usage";"2021-09-08T01:49:00+00:00";10.957222617631459
"ipl-web018.rd5.prod: usage";"2021-09-08T01:50:00+00:00";10.946436845224909
"ipl-web018.rd5.prod: usage";"2021-09-08T01:51:00+00:00";11.386613028403445
"ipl-web018.rd5.prod: usage";"2021-09-08T01:52:00+00:00";11.140185898066662
"ipl-web018.rd5.prod: usage";"2021-09-08T01:53:00+00:00";10.888783639064826
"ipl-web018.rd5.prod: usage";"2021-09-08T01:54:00+00:00";11.266586032082245
"ipl-web018.rd5.prod: usage";"2021-09-08T01:55:00+00:00";11.212657463738324
"ipl-web018.rd5.prod: usage";"2021-09-08T01:56:00+00:00";11.35705256597494
"ipl-web018.rd5.prod: usage";"2021-09-08T01:57:00+00:00";11.036452125032497
"ipl-web018.rd5.prod: usage";"2021-09-08T01:58:00+00:00";11.170506082676042
"ipl-web018.rd5.prod: usage";"2021-09-08T01:59:00+00:00";11.038484012146668
"ipl-web018.rd5.prod: usage";"2021-09-08T02:00:00+00:00";10.94036989007752
"ipl-web018.rd5.prod: usage";"2021-09-08T02:01:00+00:00";11.281275741850308
"ipl-web018.rd5.prod: usage";"2021-09-08T02:02:00+00:00";11.459042340084437
"ipl-web018.rd5.prod: usage";"2021-09-08T02:03:00+00:00";11.259100993945097
"ipl-web018.rd5.prod: usage";"2021-09-08T02:04:00+00:00";11.390640505533923
"ipl-web018.rd5.prod: usage";"2021-09-08T02:05:00+00:00";11.61187954472095
"ipl-web018.rd5.prod: usage";"2021-09-08T02:06:00+00:00";11.050367464568737
"ipl-web018.rd5.prod: usage";"2021-09-08T02:07:00+00:00";11.36032963453276
"ipl-web018.rd5.prod: usage";"2021-09-08T02:08:00+00:00";10.603687387615267
"ipl-web018.rd5.prod: usage";"2021-09-08T02:09:00+00:00";11.451888566201987
"ipl-web018.rd5.prod: usage";"2021-09-08T02:10:00+00:00";11.156377120715419
"ipl-web018.rd5.prod: usage";"2021-09-08T02:11:00+00:00";11.335201897389553
"ipl-web018.rd5.prod: usage";"2021-09-08T02:12:00+00:00";11.441344147783354
"ipl-web018.rd5.prod: usage";"2021-09-08T02:13:00+00:00";10.985042614306849
"ipl-web018.rd5.prod: usage";"2021-09-08T02:14:00+00:00";11.278280289939104
"ipl-web018.rd5.prod: usage";"2021-09-08T02:15:00+00:00";11.333505268644728
"ipl-web018.rd5.prod: usage";"2021-09-08T02:16:00+00:00";11.356396798631721
"ipl-web018.rd5.prod: usage";"2021-09-08T02:17:00+00:00";11.21445461290267
"ipl-web018.rd5.prod: usage";"2021-09-08T02:18:00+00:00";11.147392201453115
"ipl-web018.rd5.prod: usage";"2021-09-08T02:19:00+00:00";10.930857658773434
"ipl-web018.rd5.prod: usage";"2021-09-08T02:20:00+00:00";11.329422325862794
"ipl-web018.rd5.prod: usage";"2021-09-08T02:21:00+00:00";11.343705797819467
"ipl-web018.rd5.prod: usage";"2021-09-08T02:22:00+00:00";11.063916142142872
"ipl-web018.rd5.prod: usage";"2021-09-08T02:23:00+00:00";11.62476273324559
"ipl-web018.rd5.prod: usage";"2021-09-08T02:24:00+00:00";11.335306426720265
"ipl-web018.rd5.prod: usage";"2021-09-08T02:25:00+00:00";11.326426653810074
"ipl-web018.rd5.prod: usage";"2021-09-08T02:26:00+00:00";11.302129381258212
"ipl-web018.rd5.prod: usage";"2021-09-08T02:27:00+00:00";11.4000599928563
"ipl-web018.rd5.prod: usage";"2021-09-08T02:28:00+00:00";11.103922476755201
"ipl-web018.rd5.prod: usage";"2021-09-08T02:29:00+00:00";11.170402465647655
"ipl-web018.rd5.prod: usage";"2021-09-08T02:30:00+00:00";11.653115229700717
"ipl-web018.rd5.prod: usage";"2021-09-08T02:31:00+00:00";11.976700314170657
"ipl-web018.rd5.prod: usage";"2021-09-08T02:32:00+00:00";11.403070232093697
"ipl-web018.rd5.prod: usage";"2021-09-08T02:33:00+00:00";11.4149185833881
